Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosX.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosY.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosZ.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[1],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.SacrumPelvis.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.SacrumPelvis.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.SacrumPelvis.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L5Sacrum.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L5Sacrum.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L5Sacrum.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L4L5.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L4L5.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L4L5.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L3L4.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L3L4.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L3L4.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L2L3.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L2L3.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L2L3.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L1L2.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L1L2.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.L1L2.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.T12L1.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.T12L1.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Lumbar.T12L1.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.T1C7.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.T1C7.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.T1C7.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C7C6.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C7C6.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C7C6.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C6C5.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C6C5.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C6C5.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C5C4.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C5C4.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C5C4.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C4C3.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C4C3.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C4C3.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C3C2.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C3C2.Pos[1],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C3C2.Pos[2],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C2C1.Pos[0],Main.HumanModel.BodyModel.Trunk.Joints.Cervical.C1C0.Pos[0]
  1.700000000000000e+00,  1.080441955294593e-01,  8.924455504094710e-01, -3.121743395032312e-01, -4.323264668103738e-02,  1.120128418699901e-01,  1.003604792755332e-01,  0.000000000000000e+00, -4.770489558936220e-18,  0.000000000000000e+00,  1.300369335057586e-02, -2.541394772177301e-02, -6.040124491226657e-02,  2.015572472248067e-02, -2.757130271038448e-02, -6.186551751506049e-02,  2.243137107104581e-02, -2.694398672532236e-02, -5.930304045551403e-02,  2.026408883936878e-02, -2.591886060064036e-02, -5.454415448830671e-02,  1.798844250133701e-02, -2.490903486484653e-02, -4.575851886077593e-02,  1.441242683013191e-02, -2.223146662073812e-02, -3.221399727236461e-02,  1.522278465280462e-02, -7.830115051294271e-03,  8.181945990968493e-03,  1.690382836277964e-02, -1.444486872999006e-02,  1.269612307085730e-02,  1.774435022203210e-02, -1.552076240032410e-02,  1.572908579990513e-02,  1.671704573800044e-02, -1.444486872935653e-02,  1.551748374830362e-02,  1.531617597894374e-02, -9.384183684254109e-03,  1.234345298344611e-02,  1.148713197830398e-02, -4.795032284271918e-03,  6.065925470919322e-03, -6.045633523847960e-02,  3.305186611084056e-02
  1.710000000000000e+00,  1.215300380478278e-01,  8.947589806448490e-01, -3.107957656796568e-01, -4.848331945149002e-02,  1.105031795816912e-01,  1.010758902042314e-01, -8.673617379884037e-19, -1.994931997373328e-17, -1.387778780781446e-17,  1.377911096836715e-02, -2.486913453274714e-02, -6.042542424054935e-02,  2.135762202601886e-02, -2.698024107983031e-02, -6.189028300888882e-02,  2.376896645584638e-02, -2.636637322227111e-02, -5.932678015965659e-02,  2.147244795515867e-02, -2.536322330661633e-02, -5.456598915453088e-02,  1.906110353410528e-02, -2.437504577694018e-02, -4.577683653369693e-02,  1.527184801812645e-02, -2.175487807988116e-02, -3.222689291394763e-02,  1.467247674775165e-02, -7.827010337811463e-03,  8.453746608692275e-03,  1.629275025939926e-02, -1.443914120568590e-02,  1.311788265128108e-02,  1.710288701918584e-02, -1.551460827430546e-02,  1.625159905832689e-02,  1.611271987835146e-02, -1.443914120516936e-02,  1.603296768052497e-02,  1.476249195129718e-02, -9.380462768577721e-03,  1.275349702033661e-02,  1.107186895791144e-02, -4.793131009768480e-03,  6.267432825871718e-03, -6.043460358532308e-02,  3.424291098765456e-02
  1.720000000000000e+00,  1.348167297926271e-01,  8.971247592399977e-01, -3.094581537317052e-01, -5.327622693822527e-02,  1.090951280348084e-01,  1.018367744519747e-01,  0.000000000000000e+00, -5.204170427930421e-18,  0.000000000000000e+00,  1.447756398635516e-02, -2.424367230699518e-02, -6.048615169243712e-02,  2.244022420015507e-02, -2.630168422726135e-02, -6.195248264151985e-02,  2.497379790642984e-02, -2.570325523211065e-02, -5.938640347622522e-02,  2.256087057001304e-02, -2.472533467749171e-02, -5.462082788411764e-02,  2.002729687090080e-02, -2.376200995140307e-02, -4.582284217936770e-02,  1.604596677505388e-02, -2.120773984011064e-02, -3.225928088850386e-02,  1.409472219849123e-02, -7.853212246712826e-03,  8.735480551999004e-03,  1.565119459396450e-02, -1.448747806102127e-02,  1.355505601295635e-02,  1.642943079533334e-02, -1.556654539206326e-02,  1.679320827909633e-02,  1.547825322519650e-02, -1.448747806062177e-02,  1.656729067873000e-02,  1.418119289501168e-02, -9.411865056793459e-03,  1.317852667786137e-02,  1.063589466609225e-02, -4.809176623591147e-03,  6.476304542916329e-03, -6.062905410778478e-02,  3.547357691397439e-02
  1.730000000000000e+00,  1.479076546243138e-01,  8.995191243528219e-01, -3.081731854268503e-01, -5.766129254465761e-02,  1.077419178424400e-01,  1.026838733175317e-01,  0.000000000000000e+00,  6.071532165918826e-18,  0.000000000000000e+00,  1.511043650625410e-02, -2.353464357070690e-02, -6.058604862550829e-02,  2.342117660274544e-02, -2.553246701848057e-02, -6.205480131855960e-02,  2.606550299854600e-02, -2.495153963533721e-02, -5.948448410169543e-02,  2.354709690936492e-02, -2.400221927634135e-02, -5.471103784233636e-02,  2.090277051934897e-02, -2.306706787743210e-02, -4.589852167467962e-02,  1.674740048056497e-02, -2.058749977047569e-02, -3.231255925334880e-02,  1.348064311568266e-02, -7.902544990990482e-03,  9.023057185153097e-03,  1.496930309673834e-02, -1.457848630470101e-02,  1.400129561765979e-02,  1.571363309056059e-02, -1.566433218088110e-02,  1.734604956763150e-02,  1.480389643999433e-02, -1.457848630441879e-02,  1.711269464063780e-02,  1.356334645520442e-02, -9.470989033175071e-03,  1.361237073830169e-02,  1.017250983665718e-02, -4.839387176443812e-03,  6.689507909351276e-03, -6.099119253504282e-02,  3.672898760281489e-02
  1.740000000000000e+00,  1.608149862344024e-01,  9.019252383288723e-01, -3.069491543109816e-01, -6.164611652880025e-02,  1.063708333095780e-01,  1.036806250027722e-01,  6.938893903907228e-18,  1.734723475976807e-18,  1.387778780781446e-17,  1.568098238650511e-02, -2.273936383784606e-02, -6.073125548441489e-02,  2.430552271453011e-02, -2.466967708508664e-02, -6.220352834389216e-02,  2.704969463823178e-02, -2.410838032719217e-02, -5.962705083621125e-02,  2.443619756948034e-02, -2.319113928292196e-02, -5.484216403670412e-02,  2.169202565048142e-02, -2.228758840311351e-02, -4.600852687154274e-02,  1.737975549462319e-02, -1.989180955173730e-02, -3.239000291218748e-02,  1.282891078122517e-02, -7.968730879599753e-03,  9.311090738254446e-03,  1.424560032004392e-02, -1.470058495452162e-02,  1.444824423618364e-02,  1.495394509242729e-02, -1.579552507505166e-02,  1.789976924551484e-02,  1.408819037840739e-02, -1.470058495435467e-02,  1.765896517498392e-02,  1.290761576218146e-02, -9.550311052727346e-03,  1.404690411770894e-02,  9.680711817303875e-03, -4.879918314688841e-03,  6.903050026795665e-03, -6.147224876191452e-02,  3.798805257761369e-02
  1.750000000000000e+00,  1.735553002391647e-01,  9.043296913682117e-01, -3.057904527354302e-01, -6.519928889540592e-02,  1.048984289931741e-01,  1.048812903345668e-01,  0.000000000000000e+00,  5.204170427930421e-18,  0.000000000000000e+00,  1.618488633903637e-02, -2.185702718684766e-02, -6.092585116191177e-02,  2.508657383905122e-02, -2.371244009190548e-02, -6.240284149250127e-02,  2.791892895363691e-02, -2.317292286579747e-02, -5.981810841079793e-02,  2.522144789317081e-02, -2.229127276393572e-02, -5.501788983091528e-02,  2.238909278251924e-02, -2.142278161853069e-02, -4.615594784013272e-02,  1.793824903967819e-02, -1.911996418444946e-02, -3.249378727437997e-02,  1.214500748542342e-02, -8.045927643909203e-03,  9.593667277722059e-03,  1.348617396050592e-02, -1.484299628845909e-02,  1.488672507497251e-02,  1.415675720073721e-02, -1.594854359808097e-02,  1.844299828516311e-02,  1.333715546973786e-02, -1.484299628840250e-02,  1.819488620074493e-02,  1.221951673997732e-02, -9.642829312583968e-03,  1.447320493346516e-02,  9.164637551032579e-03, -4.927192330135454e-03,  7.112546427240849e-03, -6.202747315320706e-02,  3.922663795787980e-02
  1.760000000000000e+00,  1.861454893910701e-01,  9.067193740525549e-01, -3.046973420991088e-01, -6.826628549953248e-02,  1.032442649015353e-01,  1.063090810833904e-01,  8.673617379884035e-19,  4.336808689942018e-19, -1.387778780781446e-17,  1.661295039745653e-02, -2.089062693353369e-02, -6.116856867354682e-02,  2.575007312833556e-02, -2.266400345317787e-02, -6.265144306515534e-02,  2.865733945263593e-02, -2.214834077859459e-02, -6.005641287706793e-02,  2.588851438271367e-02, -2.130567250500376e-02, -5.523707109958127e-02,  2.298124806186110e-02, -2.047558136960686e-02, -4.633982474368663e-02,  1.841268670289860e-02, -1.827458214412634e-02, -3.262323661481280e-02,  1.143878231950769e-02, -8.128869708748291e-03,  9.865239045188419e-03,  1.270196073908137e-02, -1.499600645919917e-02,  1.530812954339956e-02,  1.333354995131960e-02, -1.611295038850903e-02,  1.896507159929075e-02,  1.256160758722280e-02, -1.499600645924588e-02,  1.870993610714709e-02,  1.150895890372410e-02, -9.742233161586700e-03,  1.488290372246669e-02,  8.631719174178860e-03, -4.977984672083816e-03,  7.313884117406855e-03, -6.261723786263486e-02,  4.042149708594388e-02
  1.770000000000000e+00,  1.986000624215005e-01,  9.090795085226567e-01, -3.036662836268421e-01, -7.078862359329655e-02,  1.013401460646725e-01,  1.079487733637731e-01,  0.000000000000000e+00, -6.938893903907228e-18,  0.000000000000000e+00,  1.695442625461941e-02, -1.984816177680878e-02, -6.145225858362735e-02,  2.627936070614922e-02, -2.153304486629973e-02, -6.294201030651400e-02,  2.924638530517040e-02, -2.104311432367545e-02, -6.033494478907327e-02,  2.642064759259823e-02, -2.024249611952238e-02, -5.549325168561861e-02,  2.345362299675571e-02, -1.945382744064191e-02, -4.655474134302844e-02,  1.879115577701116e-02, -1.736266048641675e-02, -3.277453790109206e-02,  1.072154398183882e-02, -8.212822535398645e-03,  1.012139396049514e-02,  1.190551816745690e-02, -1.515088126683036e-02,  1.570561131015465e-02,  1.249750526252206e-02, -1.627936069912055e-02,  1.945750734410242e-02,  1.177396548551879e-02, -1.515088126697176e-02,  1.919574715591768e-02,  1.078732033030969e-02, -9.842848381581200e-03,  1.526934432927609e-02,  8.090490244406655e-03, -5.029395987732685e-03,  7.503792072345240e-03, -6.320655235289128e-02,  4.155376642031906e-02
  1.780000000000000e+00,  2.109305175643069e-01,  9.113930052689911e-01, -3.026908881980503e-01, -7.271899097420624e-02,  9.913075714511094e-02,  1.097516543089612e-01,  1.387778780781446e-17, -4.336808689942018e-18,  0.000000000000000e+00,  1.719981035187499e-02, -1.874146721321835e-02, -6.176518044170715e-02,  2.665970605638832e-02, -2.033240452677559e-02, -6.326251814915934e-02,  2.966967287228219e-02, -1.986979155001436e-02, -6.064217715911750e-02,  2.680303781034172e-02, -1.911381424629968e-02, -5.577582960651654e-02,  2.379307099749595e-02, -1.836912018580853e-02, -4.679180335752811e-02,  1.906312315094907e-02, -1.639455259867805e-02, -3.294142955965351e-02,  1.000380376610379e-02, -8.293707065489063e-03,  1.035931634101309e-02,  1.110851829567954e-02, -1.530009573091214e-02,  1.607480121252823e-02,  1.166087556256228e-02, -1.643968906817334e-02,  1.991489261246366e-02,  1.098577224173499e-02, -1.530009573113860e-02,  1.964697925930122e-02,  1.006517679987986e-02, -9.939786330097955e-03,  1.562827895681781e-02,  7.548882596832776e-03, -5.078928329551653e-03,  7.680182803209767e-03, -6.376577837505137e-02,  4.261110738064195e-02
  1.790000000000000e+00,  2.231463293890345e-01,  9.136409041720001e-01, -3.017631601757594e-01, -7.403021593628267e-02,  9.656839812847021e-02,  1.116482871992585e-01,  0.000000000000000e+00,  3.469446951953614e-18,  0.000000000000000e+00,  1.734264533497074e-02, -1.758320543667699e-02, -6.209322378375177e-02,  2.688110027977657e-02, -1.907581950468716e-02, -6.359851405720768e-02,  2.991606321761555e-02, -1.864179697503043e-02, -6.096425607706967e-02,  2.702562232533003e-02, -1.793254064597604e-02, -5.607206268567640e-02,  2.399065939047391e-02, -1.723387023220794e-02, -4.704032104172135e-02,  1.922143192353259e-02, -1.538133504183124e-02, -3.311638600969440e-02,  9.294032998658235e-03, -8.368432329202743e-03,  1.057789768597095e-02,  1.032036793399383e-02, -1.543794768067570e-02,  1.641397916311655e-02,  1.083353540361826e-02, -1.658780861148997e-02,  2.033509640720116e-02,  1.020633072344698e-02, -1.543794768097671e-02,  2.006153008824787e-02,  9.351051610106638e-03, -1.002934256240081e-02,  1.595803529789342e-02,  7.013288704721311e-03, -5.124688839015112e-03,  7.842234490463257e-03, -6.427291260604739e-02,  4.358828586534792e-02
  1.800000000000000e+00,  2.352560568294480e-01,  9.158033937135288e-01, -3.008747963231064e-01, -7.471940807093976e-02,  9.361398764585672e-02,  1.135638476719893e-01, -8.673617379884034e-19, -1.127570259384924e-17,  0.000000000000000e+00,  1.738045130386554e-02, -1.638504727001497e-02, -6.242254110569088e-02,  2.693969953111505e-02, -1.777595134291772e-02, -6.393581482952242e-02,  2.998127851340030e-02, -1.737150405987986e-02, -6.128758581166537e-02,  2.708453662648956e-02, -1.671057801201226e-02, -5.636944620730651e-02,  2.404295764713100e-02, -1.605951653199121e-02, -4.728980386222705e-02,  1.926333353872005e-02, -1.433321715093421e-02, -3.329202191571631e-02,  8.598351619302230e-03, -8.435126272702558e-03,  1.077768265876262e-02,  9.547862843768492e-03, -1.556098358169769e-02,  1.672399032924394e-02,  1.002261845783353e-02, -1.672000856587605e-02,  2.071916579672035e-02,  9.442361600724062e-03, -1.556098358206115e-02,  2.044043262504060e-02,  8.651102246422255e-03, -1.010927347198593e-02,  1.625943504295626e-02,  6.488326682156978e-03, -5.165531101478804e-03,  7.990350936272974e-03, -6.471516741453363e-02,  4.448700554446972e-02
  1.810000000000000e+00,  2.472677499624328e-01,  9.178610274289231e-01, -3.000184016038819e-01, -7.480874041883737e-02,  9.024744998679354e-02,  1.154326733570183e-01,  0.000000000000000e+00,  6.071532165918823e-18,  0.000000000000000e+00,  1.731503358985020e-02, -1.515827735170543e-02, -6.274229372833194e-02,  2.683830207383657e-02, -1.644504261734511e-02, -6.426331903105069e-02,  2.986843295601078e-02, -1.607087683126541e-02, -6.160152475060408e-02,  2.698259402165448e-02, -1.545943518099449e-02, -5.665819251564502e-02,  2.395246314232715e-02, -1.485711952551110e-02, -4.753204069843569e-02,  1.919082890526781e-02, -1.326007043693979e-02, -3.346255664880484e-02,  7.920825915481114e-03, -8.493025960373895e-03,  1.096080703850146e-02,  8.795518350321189e-03, -1.566779598278463e-02,  1.700814885088809e-02,  9.232864569456151e-03, -1.683477664929025e-02,  2.107120663220858e-02,  8.698330305777543e-03, -1.566779598319714e-02,  2.078773748519994e-02,  7.969419942813621e-03, -1.017866470090387e-02,  1.653570027253528e-02,  5.977064954637884e-03, -5.200987907857460e-03,  8.126115563076063e-03, -6.508806240081437e-02,  4.531569073322595e-02
  1.820000000000000e+00,  2.591889935325801e-01,  9.197959222473892e-01, -2.991882693913856e-01, -7.434211896083612e-02,  8.647474274073599e-02,  1.172100584762873e-01,  0.000000000000000e+00, -4.336808689942018e-18,  0.000000000000000e+00,  1.715207818521379e-02, -1.391493451621738e-02, -6.304701950595842e-02,  2.658572119597865e-02, -1.509615412250583e-02, -6.457543210041911e-02,  2.958733488212712e-02, -1.475267891803453e-02, -6.190071005990354e-02,  2.672865518211974e-02, -1.419139016954296e-02, -5.693336912757870e-02,  2.372704149870270e-02, -1.363847886510432e-02, -4.776289356115074e-02,  1.901021999793479e-02, -1.217242616203762e-02, -3.362507706455686e-02,  7.263848770167278e-03, -8.542005947202277e-03,  1.113083555954950e-02,  8.065991581364311e-03, -1.575815346501737e-02,  1.727198621237094e-02,  8.467062988565329e-03, -1.693186420609339e-02,  2.139807180812279e-02,  7.976864605786792e-03, -1.575815346546439e-02,  2.111020537177698e-02,  7.308412262511789e-03, -1.023736590665610e-02,  1.679220881860328e-02,  5.481309194593763e-03, -5.230982437710224e-03,  8.252171191163143e-03, -6.539180582695163e-02,  4.608886148459890e-02
  1.830000000000000e+00,  2.710268269876445e-01,  9.215926310129710e-01, -2.983804829303515e-01, -7.337815980529239e-02,  8.232320850394627e-02,  1.188773021467645e-01,  0.000000000000000e+00,  2.602085213965210e-18,  0.000000000000000e+00,  1.690007794192455e-02, -1.266773589339612e-02, -6.333758996603669e-02,  2.619512081811272e-02, -1.374308252787208e-02, -6.487304669303004e-02,  2.915263446142263e-02, -1.343039308097858e-02, -6.218599742107078e-02,  2.633595480222158e-02, -1.291941276572335e-02, -5.719576305880934e-02,  2.337844116149250e-02, -1.241605902242026e-02, -4.798302269843765e-02,  1.873091972766042e-02, -1.108140894373833e-02, -3.378004797760254e-02,  6.628350425967075e-03, -8.581994592006190e-03,  1.129238986186653e-02,  7.360315505674940e-03, -1.583192386591021e-02,  1.752267392394609e-02,  7.726298047021938e-03, -1.701112922997330e-02,  2.170864602882433e-02,  7.278986055504148e-03, -1.583192386637708e-02,  2.141660146396135e-02,  6.669015155127796e-03, -1.028529122920024e-02,  1.703593298278856e-02,  5.001761364238655e-03, -5.255470819168763e-03,  8.371944208768326e-03, -6.562681308624321e-02,  4.682562596395771e-02
  1.840000000000000e+00,  2.827875472398449e-01,  9.232385646182130e-01, -2.975926110368846e-01, -7.198287328427642e-02,  7.783035798362144e-02,  1.204381761212962e-01,  0.000000000000000e+00,  2.602085213965211e-18,  0.000000000000000e+00,  1.656909952473009e-02, -1.142871890268101e-02, -6.362023129962290e-02,  2.568210427062516e-02, -1.239888709282769e-02, -6.516253993790254e-02,  2.858169669062573e-02, -1.211678144871998e-02, -6.246349982168378e-02,  2.582018010122156e-02, -1.165577954301041e-02, -5.745099674852613e-02,  2.292058768362013e-02, -1.120165826287826e-02, -4.819714492169215e-02,  1.836408531455776e-02, -9.997548806400440e-03, -3.393079002315941e-02,  6.014146892469044e-03, -8.612693519471949e-03,  1.145061782257539e-02,  6.678285814874747e-03, -1.588855674754305e-02,  1.776820007078593e-02,  7.010355277462232e-03, -1.707198028487524e-02,  2.201282564427109e-02,  6.604492604096396e-03, -1.588855674801534e-02,  2.171668897695732e-02,  6.051043501468039e-03, -1.032208307369510e-02,  1.727463895900205e-02,  4.538282624183213e-03, -5.274270332151519e-03,  8.489251145474377e-03, -6.579154411721186e-02,  4.754744268709910e-02
  1.850000000000000e+00,  2.944767451036497e-01,  9.247241349390428e-01, -2.968233822327112e-01, -7.022238269878210e-02,  7.303377219057550e-02,  1.219115628575901e-01,  0.000000000000000e+00,  6.071532165918825e-18,  0.000000000000000e+00,  1.616945935638997e-02, -1.020754098541867e-02, -6.390451098297459e-02,  2.506266200881677e-02, -1.107404506560014e-02, -6.545371125011012e-02,  2.789231739903067e-02, -1.082208288592522e-02, -6.274261078388191e-02,  2.519740750461329e-02, -1.041033981244703e-02, -5.770770991770685e-02,  2.236775211658993e-02, -1.000474215813144e-02, -4.841250831897980e-02,  1.792115079386723e-02, -8.929293830867787e-03, -3.408240585522130e-02,  5.420815031259527e-03, -8.633692884479821e-03,  1.161059098631171e-02,  6.019432643602698e-03, -1.592729603431356e-02,  1.801643429110646e-02,  6.318741451049698e-03, -1.711360498060082e-02,  2.232036026180447e-02,  5.952919578079478e-03, -1.592729603477763e-02,  2.202008635746872e-02,  5.454071567171822e-03, -1.034725025171572e-02,  1.751597778439361e-02,  4.090553673661955e-03, -5.287129994321045e-03,  8.607851939539677e-03, -6.588342458439289e-02,  4.827548973541620e-02
  1.860000000000000e+00,  3.060997781716751e-01,  9.260427340284612e-01, -2.960723506519731e-01, -6.815400623117587e-02,  6.796546179481400e-02,  1.233261873410637e-01,  8.673617379884037e-19,  4.336808689942019e-18, -2.775557561562892e-17,  1.571010657172780e-02, -9.010638610072948e-03, -6.420165786787614e-02,  2.435066519168364e-02, -9.775539297583721e-03, -6.575806169602366e-02,  2.709993384423609e-02, -9.553121366680545e-03, -6.303435499850264e-02,  2.448158274751865e-02, -9.189657919350036e-03, -5.797604255977377e-02,  2.173231409692399e-02, -8.831619299784101e-03, -4.863761959618730e-02,  1.741203479002996e-02, -7.882274473899118e-03, -3.424088419472712e-02,  4.848741534846336e-03, -8.644624851094452e-03,  1.177674452312458e-02,  5.384185386603576e-03, -1.594746314847909e-02,  1.827425874532446e-02,  5.651907313646246e-03, -1.713527419706586e-02,  2.263977611349401e-02,  5.324691627501603e-03, -1.594746314892233e-02,  2.233520513489186e-02,  4.878488417090042e-03, -1.036035192172294e-02,  1.776664044825446e-02,  3.658866311315584e-03, -5.293824549066089e-03,  8.731034734274768e-03, -6.590012157627152e-02,  4.902819697097606e-02
  1.870000000000000e+00,  3.176621424432622e-01,  9.271904080201469e-01, -2.953395218227499e-01, -6.581923297582455e-02,  6.265136453500120e-02,  1.247162782780471e-01,  1.301042606982605e-18,  1.734723475976807e-17, -2.775557561562891e-17,  1.519737584035233e-02, -7.841723098737836e-03, -6.452328353965033e-02,  2.355593255713494e-02, -8.507396159882387e-03, -6.608748435394159e-02,  2.621547333133915e-02, -8.313831652090056e-03, -6.335013293113045e-02,  2.368257735676187e-02, -7.997518920681929e-03, -5.826648028813163e-02,  2.102303658426035e-02, -7.685927275047997e-03, -4.888127540885007e-02,  1.684375822853791e-02, -6.859737304426110e-03, -3.441241788716809e-02,  4.299524614029707e-03, -8.645118810197730e-03,  1.195255250534827e-02,  4.774318744213779e-03, -1.594837439637448e-02,  1.854706423533719e-02,  5.011715810356313e-03, -1.713625331721596e-02,  2.297775180391208e-02,  4.721563842750115e-03, -1.594837439678614e-02,  2.266863406710121e-02,  4.325902066996333e-03, -1.036094391859242e-02,  1.803186800798458e-02,  3.244426548974285e-03, -5.294127041524143e-03,  8.861375135031029e-03, -6.583928520281675e-02,  4.981984681656299e-02
  1.880000000000000e+00,  3.291691691802197e-01,  9.281650187725426e-01, -2.946250901596665e-01, -6.324340141369558e-02,  5.711529009506060e-02,  1.261122392246425e-01,  0.000000000000000e+00, -8.673617379884035e-19,  0.000000000000000e+00,  1.463491286657430e-02, -6.702840380305981e-03, -6.487934148300464e-02,  2.268411494686302e-02, -7.271835257463784e-03, -6.645217400516951e-02,  2.524522470029117e-02, -7.106382845563082e-03, -6.369971709401942e-02,  2.280607255490596e-02, -6.836009392919342e-03, -5.858801140108522e-02,  2.024496280290434e-02, -6.569671365212807e-03, -4.915101627567517e-02,  1.622036176500833e-02, -5.863472048318539e-03, -3.460231545770790e-02,  3.775693612671530e-03, -8.634791336432971e-03,  1.214050724061633e-02,  4.192641374344430e-03, -1.592932244114587e-02,  1.883871813506385e-02,  4.401115256115955e-03, -1.711578231979843e-02,  2.333907857963807e-02,  4.146313846843894e-03, -1.592932244151753e-02,  2.302509994444571e-02,  3.798857378201521e-03, -1.034856671728096e-02,  1.831542041045077e-02,  2.849143032618255e-03, -5.287802668381344e-03,  9.000720887125809e-03, -6.569848936342841e-02,  5.066051700062827e-02
  1.890000000000000e+00,  3.406253695866017e-01,  9.289651872793743e-01, -2.939293375949251e-01, -6.044135598504586e-02,  5.138397785093241e-02,  1.275279030477544e-01,  0.000000000000000e+00, -3.469446951953613e-18,  0.000000000000000e+00,  1.402460242563895e-02, -5.594976265692924e-03, -6.527544118696860e-02,  2.173813376250587e-02, -6.069926085365480e-03, -6.685787612634922e-02,  2.419243918840117e-02, -5.931820108451905e-03, -6.408861498548608e-02,  2.185500545005063e-02, -5.706134732615794e-03, -5.894570143720707e-02,  1.940070002528619e-02, -5.483817795538034e-03, -4.945109180955395e-02,  1.554393435867735e-02, -4.894341067556371e-03, -3.481356863381650e-02,  3.280295224071174e-03, -8.613451667506466e-03,  1.234225568041990e-02,  3.642536414959695e-03, -1.588995536761948e-02,  1.915177605889868e-02,  3.823657011222894e-03, -1.707348307802813e-02,  2.372692256295416e-02,  3.602287395011101e-03, -1.588995536794567e-02,  2.340772629563582e-02,  3.300419735379104e-03, -1.032299169427880e-02,  1.861978228076307e-02,  2.475314800747024e-03, -5.274734609980519e-03,  9.150293006325010e-03, -6.547678202504374e-02,  5.155668794399068e-02
